"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"TRAP1",3.04783549284503e-11,0.28279108813062,0.324,0.119,6.81435059490292e-07,"8","TRAP1",0.205
"ATXN10",3.1081993665327e-11,0.297461612858629,0.514,0.261,6.94931214369381e-07,"8","ATXN10",0.253
"VTA1",3.21455745308562e-11,0.444380363681439,0.252,0.079,7.18710755360884e-07,"8","VTA1",0.173
"AFDN2",3.24214000141082e-11,0.421070384122707,0.468,0.214,7.24877661515431e-07,"8","AFDN",0.254
"NUBP1",3.25488843415567e-11,0.400149531485897,0.378,0.156,7.27727956108524e-07,"8","NUBP1",0.222
"NAA20",3.31784378189123e-11,0.494302234671252,0.559,0.312,7.41803512755241e-07,"8","NAA20",0.247
"CCDC91",3.32249941731313e-11,0.261977916609805,0.36,0.14,7.42844419722868e-07,"8","CCDC91",0.22
"PKM2",3.56793766408647e-11,0.568158105445722,0.748,0.503,7.97719502936452e-07,"8","PKM",0.245
"COPB11",3.72958056703339e-11,0.298053985834524,0.468,0.216,8.33859623177326e-07,"8","COPB1",0.252
"RUNX11",3.8958221303994e-11,0.345129009453696,0.441,0.194,8.71027911914697e-07,"8","RUNX1",0.247
"ATXN21",3.90209533618554e-11,0.281811649572421,0.378,0.153,8.72430475264363e-07,"8","ATXN2",0.225
"CPSF6",3.9230669234783e-11,0.333409803072093,0.369,0.145,8.77119302751279e-07,"8","CPSF6",0.224
"TRAF42",3.98776082887563e-11,0.307610952627567,0.387,0.162,8.91583566120012e-07,"8","TRAF4",0.225
"LDHB2",4.33320559403559e-11,0.516586145033189,0.775,0.519,9.68818106714477e-07,"8","LDHB",0.256
"ASL1",4.4618695189464e-11,0.384291206502233,0.45,0.21,9.97584787046035e-07,"8","ASL",0.24
"VPS251",4.96317656710786e-11,0.379178973534133,0.459,0.22,1.10966701687397e-06,"8","VPS25",0.239
"FBXO3",5.00220439730123e-11,0.303336365666638,0.333,0.122,1.11839285914861e-06,"8","FBXO3",0.211
"H3F3B1",5.12765883908182e-11,0.304149156599477,0.955,0.88,1.14644196324191e-06,"8","H3F3B",0.075
"SMDT1",5.13841547317574e-11,0.471394720863639,0.685,0.428,1.14884693149263e-06,"8","SMDT1",0.257
"HES12",5.18474059269051e-11,0.625702298341502,0.541,0.29,1.15920430171374e-06,"8","HES1",0.251
"ZNF33A",5.48492538301825e-11,0.396207594645337,0.288,0.1,1.22631961713522e-06,"8","ZNF33A",0.188
"PFDN6",5.50554149525527e-11,0.434689541247643,0.477,0.231,1.23092896750917e-06,"8","PFDN6",0.246
"HINT11",5.51164882891496e-11,0.525978156503644,0.838,0.634,1.23229444516881e-06,"8","HINT1",0.204
"C1GALT1C1",5.88656967651054e-11,0.276638551507409,0.369,0.149,1.31611924827423e-06,"8","C1GALT1C1",0.22
"CNOT3",5.99693353284927e-11,0.35210454237279,0.261,0.085,1.34079439927444e-06,"8","CNOT3",0.176
"PSMB5",6.17057156602934e-11,0.529845600782697,0.631,0.411,1.37961639073284e-06,"8","PSMB5",0.22
"BANF1",6.34508854384538e-11,0.426343980774826,0.667,0.418,1.41863489663295e-06,"8","BANF1",0.249
"KRCC1",6.78601789279401e-11,0.268610788533666,0.414,0.177,1.51721788047089e-06,"8","KRCC1",0.237
"BLOC1S12",7.33195626581263e-11,0.383484540922521,0.595,0.336,1.63927878191039e-06,"8","BLOC1S1",0.259
"PRPF6",8.30396888935433e-11,0.279910877692179,0.459,0.207,1.85660136428184e-06,"8","PRPF6",0.252
"ACO2",9.67910470628963e-11,0.351864834759089,0.423,0.194,2.16405423023224e-06,"8","ACO2",0.229
"SLAIN2",9.75094381590142e-11,0.284402684122714,0.333,0.133,2.18011601835924e-06,"8","SLAIN2",0.2
"CLIC1",1.0559243563658e-10,0.490822353399685,0.802,0.652,2.36083567596265e-06,"8","CLIC1",0.15
"CSTB2",1.11437653415204e-10,0.416377302234769,0.874,0.647,2.49152305505713e-06,"8","CSTB",0.227
"TSG101",1.15385425693679e-10,0.310615016524245,0.495,0.251,2.57978734765926e-06,"8","TSG101",0.244
"BCCIP",1.17751853590051e-10,0.312502355973614,0.396,0.172,2.63269594256635e-06,"8","BCCIP",0.224
"GSN2",1.36832188999365e-10,0.409477000315586,0.703,0.441,3.05929408164781e-06,"8","GSN",0.262
"HAT1",1.37026370857649e-10,0.291600762528169,0.414,0.181,3.06363559963532e-06,"8","HAT1",0.233
"DAAM12",1.39438414342962e-10,0.318099957687696,0.45,0.192,3.11756406787994e-06,"8","DAAM1",0.258
"ANAPC15",1.55555752609411e-10,0.279808799546913,0.36,0.148,3.47791551684122e-06,"8","ANAPC15",0.212
"SNW1",1.77457314603579e-10,0.476379706183007,0.514,0.255,3.96759063990682e-06,"8","SNW1",0.259
"SYF21",1.8137358457506e-10,0.356150511325528,0.613,0.341,4.05515060392919e-06,"8","SYF2",0.272
"ZNF664",1.83835637535966e-10,0.262653417363685,0.333,0.131,4.11019718402914e-06,"8","ZNF664",0.202
"PKP31",1.91244107697531e-10,0.254846380592531,0.261,0.087,4.27583575990139e-06,"8","PKP3",0.174
"PIM32",1.94648961013012e-10,0.439919885727241,0.604,0.343,4.35196147032891e-06,"8","PIM3",0.261
"LARP1",2.0124567299282e-10,0.548732655706822,0.414,0.182,4.49945075677347e-06,"8","LARP1",0.232
"MRPS261",2.01939605944e-10,0.275917098285784,0.486,0.236,4.51496570969594e-06,"8","MRPS26",0.25
"NDUFA5",2.02916120855971e-10,0.442297991844634,0.685,0.414,4.53679863009781e-06,"8","NDUFA5",0.271
"CCT6A",2.06804963154703e-10,0.4535213934262,0.559,0.318,4.62374536621285e-06,"8","CCT6A",0.241
"PLP22",2.10689803276754e-10,0.295538329319657,0.55,0.286,4.71060262166167e-06,"8","PLP2",0.264
"CHIC21",2.17924774274807e-10,0.325280662287438,0.405,0.168,4.87236210323612e-06,"8","CHIC2",0.237
"PPDPF2",2.26871742838956e-10,0.439388104957514,0.901,0.693,5.07239842639337e-06,"8","PPDPF",0.208
"CHMP2A",2.31125902824391e-10,0.466746434959889,0.703,0.481,5.16751293534773e-06,"8","CHMP2A",0.222
"RRM2B",2.34363820065764e-10,0.348893075629966,0.261,0.089,5.23990628903036e-06,"8","RRM2B",0.172
"AGTRAP",2.49868944476371e-10,0.311456680259957,0.432,0.207,5.5865698606027e-06,"8","AGTRAP",0.225
"UBE2G1",2.77388496812247e-10,0.308363653308499,0.324,0.127,6.20185201172823e-06,"8","UBE2G1",0.197
"PSMD1",2.93375087117943e-10,0.42883351710579,0.423,0.192,6.55928019778296e-06,"8","PSMD1",0.231
"BLCAP",3.20590526227732e-10,0.251340330682253,0.378,0.163,7.16776298539964e-06,"8","BLCAP",0.215
"KHDRBS11",3.4017030692646e-10,0.402642751019456,0.631,0.366,7.60552772226179e-06,"8","KHDRBS1",0.265
"TMED1",3.49938023187772e-10,0.253579513723744,0.333,0.135,7.82391432243222e-06,"8","TMED1",0.198
"RHBDD22",3.51290065546339e-10,0.381977468436336,0.486,0.248,7.85414328548504e-06,"8","RHBDD2",0.238
"NEDD4L2",3.53765724753763e-10,0.351681374421687,0.559,0.299,7.90949407404464e-06,"8","NEDD4L",0.26
"CCT8",3.8400514744141e-10,0.401824669086051,0.595,0.347,8.58558708649505e-06,"8","CCT8",0.248
"MBP",3.92254183373271e-10,0.403501774090575,0.333,0.132,8.77001903185959e-06,"8","MBP",0.201
"UBA11",4.16529624592187e-10,0.293237946866724,0.477,0.23,9.31276934663212e-06,"8","UBA1",0.247
"HEBP21",4.38679980795158e-10,0.307160032620032,0.505,0.262,9.80800701061814e-06,"8","HEBP2",0.243
"CNOT11",4.39199957368395e-10,0.277867334422123,0.279,0.101,9.81963264684257e-06,"8","CNOT11",0.178
"HINT2",4.43108747020752e-10,0.366273323516846,0.514,0.272,9.90702536588998e-06,"8","HINT2",0.242
"SMIM27",4.43565997260407e-10,0.313537705948897,0.36,0.149,9.91724856674817e-06,"8","SMIM27",0.211
"CRYZL1",4.48498365109949e-10,0.305458487795494,0.315,0.124,1.00275264471282e-05,"8","CRYZL1",0.191
"MRPL43",4.57567329790188e-10,0.376101648186196,0.532,0.28,1.0230290359449e-05,"8","MRPL43",0.252
"CPEB41",4.6370009787556e-10,0.297692724076395,0.378,0.158,1.03674067883018e-05,"8","CPEB4",0.22
"HAGH",4.84743295248335e-10,0.464817735190846,0.468,0.239,1.08378905951623e-05,"8","HAGH",0.229
"CSNK1A11",5.03781796911133e-10,0.423501037905363,0.676,0.432,1.12635534153391e-05,"8","CSNK1A1",0.244
"YBX32",5.32775412300384e-10,0.533716191147686,0.721,0.504,1.1911792668212e-05,"8","YBX3",0.217
"ADIPOR11",6.0466860996747e-10,0.363917874041614,0.55,0.288,1.35191807816527e-05,"8","ADIPOR1",0.262
"SUMF2",6.09172739696888e-10,0.284827697341735,0.505,0.25,1.3619884114143e-05,"8","SUMF2",0.255
"C19orf331",6.99360939286886e-10,0.31844554304062,0.45,0.211,1.56363118805762e-05,"8","C19orf33",0.239
"TECR1",7.36615924717768e-10,0.479902146402153,0.658,0.412,1.64692588448399e-05,"8","TECR",0.246
"HIPK3",7.41942572108459e-10,0.30309808591701,0.441,0.209,1.65883520272009e-05,"8","HIPK3",0.232
"MRPL231",7.80003551567459e-10,0.45192691922156,0.514,0.281,1.74393194059453e-05,"8","MRPL23",0.233
"COPB2",7.85223392445454e-10,0.280148298117762,0.468,0.23,1.75560246082955e-05,"8","COPB2",0.238
"PDCD6",8.6116828804814e-10,0.412093563121507,0.613,0.38,1.92540005841803e-05,"8","PDCD6",0.233
"MDM2",8.6903109322714e-10,0.444342178639971,0.297,0.11,1.94297971823724e-05,"8","MDM2",0.187
"PRKCZ1",9.34705307167758e-10,0.272355888347251,0.297,0.114,2.08981412576567e-05,"8","PRKCZ",0.183
"PSMD14",1.04343236454848e-09,0.321749157795303,0.441,0.218,2.3329060806575e-05,"8","PSMD14",0.223
"KIAA1522",1.05881247525083e-09,0.289208423513121,0.279,0.104,2.3672929321658e-05,"8","KIAA1522",0.175
"DLGAP1-AS1",1.07233095129855e-09,0.307333815777013,0.297,0.114,2.3975175409133e-05,"8","DLGAP1-AS1",0.183
"LITAF2",1.16222717312449e-09,0.339123207046683,0.595,0.33,2.59850751367173e-05,"8","LITAF",0.265
"VEZF11",1.16998690322236e-09,0.250772217925047,0.396,0.174,2.61585671822456e-05,"8","VEZF1",0.222
"STAP2",1.24918306159423e-09,0.310423222268907,0.297,0.114,2.79292348911238e-05,"8","STAP2",0.183
"TLK1",1.26107228727179e-09,0.339967065022562,0.324,0.13,2.81950541988227e-05,"8","TLK1",0.194
"YIPF6",1.32194397678969e-09,0.429645756252128,0.45,0.218,2.9556023433064e-05,"8","YIPF6",0.232
"NDUFB13",1.33463299708188e-09,0.451858210804149,0.748,0.564,2.98397245487566e-05,"8","NDUFB1",0.184
"NUDT91",1.45756833461406e-09,0.267192502300415,0.378,0.162,3.25883128253012e-05,"8","NUDT9",0.216
"ECSIT",1.52849529257898e-09,0.368713864696945,0.324,0.134,3.41740977514808e-05,"8","ECSIT",0.19
"CLDN73",1.6090437106834e-09,0.425894797806896,0.595,0.344,3.59749992834594e-05,"8","CLDN7",0.251
"PSMD8",1.61812153261489e-09,0.360050576894183,0.667,0.419,3.61779612262038e-05,"8","PSMD8",0.248
"KLHDC21",1.7347105079309e-09,0.263079801268393,0.414,0.191,3.8784657536319e-05,"8","KLHDC2",0.223
"PAIP21",1.73815356284401e-09,0.377096437928113,0.613,0.367,3.88616373580664e-05,"8","PAIP2",0.246
"NDUFAB1",1.8536240599956e-09,0.397331908254641,0.631,0.422,4.14433267333815e-05,"8","NDUFAB1",0.209
"GULP1",2.10272982962014e-09,0.306899276187101,0.261,0.093,4.70128335306472e-05,"8","GULP1",0.168
"SELENOW2",2.13658295552481e-09,0.467888625378156,0.784,0.579,4.77697217196237e-05,"8","SELENOW",0.205
"VCP1",2.1648276602952e-09,0.405656144297968,0.595,0.351,4.840121682888e-05,"8","VCP",0.244
"ATP5F1B1",2.28202769710385e-09,0.456348689854535,0.721,0.53,5.10215752518478e-05,"8","ATP5F1B",0.191
"OFD11",2.3820885975524e-09,0.279849813654675,0.45,0.225,5.32587368640765e-05,"8","OFD1",0.225
"NFU1",2.40630815442812e-09,0.330663967570384,0.432,0.21,5.38002377167039e-05,"8","NFU1",0.222
"TRADD1",2.52414406724297e-09,0.313610326000448,0.405,0.194,5.64348130554184e-05,"8","TRADD",0.211
"CAPN22",2.54187588724555e-09,0.337290846560875,0.667,0.409,5.68312610870359e-05,"8","CAPN2",0.258
"ISCA1",2.60034622099778e-09,0.379905945139983,0.369,0.164,5.81385408090684e-05,"8","ISCA1",0.205
"SAP181",2.64052226290627e-09,0.443559231776731,0.784,0.588,5.90367967540584e-05,"8","SAP18",0.196
"PQLC1",2.70431586841816e-09,0.257157049306091,0.324,0.136,6.04630941860933e-05,"8","PQLC1",0.188
"MAGED22",2.71150760331291e-09,0.41678650193243,0.604,0.361,6.062388699487e-05,"8","MAGED2",0.243
"CDK5RAP3",3.22434600267056e-09,0.296248471067632,0.432,0.217,7.20899279277084e-05,"8","CDK5RAP3",0.215
"CAPRIN1",3.23758429262026e-09,0.280432090327556,0.387,0.174,7.23859096144037e-05,"8","CAPRIN1",0.213
"MRPL28",3.29454613206142e-09,0.403881377095838,0.441,0.22,7.36594624206291e-05,"8","MRPL28",0.221
"DPP7",3.55691225889724e-09,0.395780775453109,0.613,0.384,7.95254442844244e-05,"8","DPP7",0.229
"LMAN21",3.72428489819233e-09,0.537046311798414,0.676,0.439,8.32675617537842e-05,"8","LMAN2",0.237
"NDUFA10",3.85387760469902e-09,0.282675023046964,0.505,0.268,8.61649954858607e-05,"8","NDUFA10",0.237
"PARVA2",4.1746267333684e-09,0.374497796465936,0.36,0.157,9.33363045046506e-05,"8","PARVA",0.203
"LYSMD21",4.31576794065416e-09,0.301477069877053,0.369,0.159,9.64919396171457e-05,"8","LYSMD2",0.21
"ARL11",4.38047021674169e-09,0.304863569718136,0.541,0.289,9.79385531059108e-05,"8","ARL1",0.252
"SMAD21",4.38974209425645e-09,0.299132852679927,0.378,0.172,9.81458537433856e-05,"8","SMAD2",0.206
"RAB11B",4.8522924656038e-09,0.419599181990846,0.604,0.349,0.00010848755494597,"8","RAB11B",0.255
"RER1",5.03873034850803e-09,0.300079092974739,0.613,0.359,0.000112655933131943,"8","RER1",0.254
"USP16",5.16836262280498e-09,0.321676643750266,0.514,0.275,0.000115554251520674,"8","USP16",0.239
"SLTM",5.41942302541412e-09,0.269191447850268,0.559,0.306,0.000121167460002209,"8","SLTM",0.253
"ZNF428",5.6434872403822e-09,0.342119784459884,0.495,0.27,0.000126177087720465,"8","ZNF428",0.225
"TXNRD1",5.77298929803892e-09,0.344711689312058,0.351,0.154,0.000129072494725554,"8","TXNRD1",0.197
"TRIM13",5.83816983186327e-09,0.287859577965424,0.315,0.13,0.000130529801100799,"8","TRIM13",0.185
"PSMG3",5.84660236548117e-09,0.286352474869672,0.36,0.161,0.000130718335687428,"8","PSMG3",0.199
"ATP1B13",6.15947849944948e-09,0.353327619528723,0.667,0.414,0.000137713620290692,"8","ATP1B1",0.253
"ZNF1061",6.21708148536589e-09,0.377556433893056,0.441,0.222,0.000139001507849811,"8","ZNF106",0.219
"NDUFS1",6.27145802120337e-09,0.285324772316899,0.333,0.14,0.000140217258438065,"8","NDUFS1",0.193
"BECN1",6.51041376451244e-09,0.322525614020908,0.378,0.17,0.000145559830946969,"8","BECN1",0.208
"FBXO22",6.93689534621111e-09,0.290078978154309,0.252,0.091,0.000155095106150588,"8","FBXO22",0.161
"OPTN1",7.37636420901408e-09,0.258255896600757,0.378,0.161,0.000164920750985137,"8","OPTN",0.217
"FARP11",7.43325904472097e-09,0.26207946842639,0.333,0.14,0.000166192805721871,"8","FARP1",0.193
"NDUFA11",7.59466286594508e-09,0.479157744866811,0.775,0.583,0.0001698014723568,"8","NDUFA1",0.192
"ATP6AP1",9.41228066417883e-09,0.311913747083816,0.532,0.298,0.00021043977108971,"8","ATP6AP1",0.234
"RBM472",9.48860611923388e-09,0.371092262085216,0.432,0.215,0.000212146255613831,"8","RBM47",0.217
"LIMS11",9.62113504495024e-09,0.439881688989005,0.495,0.25,0.000215109337334997,"8","LIMS1",0.245
"MRPS5",9.72271639789169e-09,0.300467300252198,0.459,0.234,0.000217380493224062,"8","MRPS5",0.225
"DYNLRB11",9.75774859498815e-09,0.425744259757186,0.712,0.515,0.000218163743086745,"8","DYNLRB1",0.197
"CTNNA13",1.0098878602715e-08,0.378030815922479,0.658,0.415,0.000225790727799501,"8","CTNNA1",0.243
"PRMT21",1.04302602122579e-08,0.334850221022154,0.477,0.251,0.000233199757825661,"8","PRMT2",0.226
"HMGN12",1.09207482621379e-08,0.319203598854534,0.757,0.562,0.00024416608964488,"8","HMGN1",0.195
"UQCRC2",1.10015996796271e-08,0.372697542534675,0.577,0.341,0.000245973765637103,"8","UQCRC2",0.236
"COX5A",1.35534357901926e-08,0.452220464755803,0.685,0.435,0.000303027717397126,"8","COX5A",0.25
"IRF11",1.44632593080204e-08,0.3713555858201,0.459,0.233,0.000323369551608721,"8","IRF1",0.226
"TRIM561",1.44967068794974e-08,0.28940578426068,0.387,0.18,0.000324117372411802,"8","TRIM56",0.207
"SCAF111",1.50956389993406e-08,0.282857323765573,0.577,0.33,0.000337508296747258,"8","SCAF11",0.247
"NDUFB5",1.52897846246839e-08,0.331296729190634,0.523,0.303,0.000341849004638683,"8","NDUFB5",0.22
"HIST1H1C1",1.56685377981243e-08,0.440100257265229,0.387,0.186,0.000350317168090462,"8","HIST1H1C",0.201
"SSNA11",1.63051137827143e-08,0.311574410809746,0.495,0.271,0.000364549733953927,"8","SSNA1",0.224
"NDUFAF3",1.66234602049303e-08,0.343267284142042,0.685,0.448,0.000371667323261832,"8","NDUFAF3",0.237
"TUSC2",1.6833926678985e-08,0.340298468161958,0.387,0.194,0.000376372932688747,"8","TUSC2",0.193
"MLXIP",1.72248237360655e-08,0.337171286255395,0.342,0.154,0.000385112609090952,"8","MLXIP",0.188
"SRP141",1.74245802590852e-08,0.328539611360282,0.847,0.741,0.000389578765432626,"8","SRP14",0.106
"ELOB1",1.89538562470784e-08,0.381223959871221,0.775,0.62,0.000423770317972179,"8","ELOB",0.155
"NSD3",2.0159834593899e-08,0.310098559564692,0.523,0.289,0.000450733581850395,"8","NSD3",0.234
"TALDO12",2.30935592819188e-08,0.365670019377904,0.64,0.401,0.000516325798425142,"8","TALDO1",0.239
"STOML2",2.46090244283383e-08,0.406290263589546,0.459,0.249,0.000550208568168789,"8","STOML2",0.21
"CAT2",2.55224424463338e-08,0.406569851615283,0.64,0.391,0.000570630768215132,"8","CAT",0.249
"UBXN4",2.65756260225687e-08,0.422956387380392,0.631,0.399,0.000594177846612592,"8","UBXN4",0.232
"DDAH12",2.6767826921833e-08,0.418753667537367,0.396,0.196,0.000598475074318342,"8","DDAH1",0.2
"LSM4",2.71492490892917e-08,0.258985930872128,0.505,0.28,0.000607002911138385,"8","LSM4",0.225
"PMPCB",2.89435523281013e-08,0.436849648887782,0.405,0.199,0.00064711994295169,"8","PMPCB",0.206
"CDK9",2.90658214216225e-08,0.260259127023833,0.288,0.117,0.000649853635344636,"8","CDK9",0.171
"PSMC2",2.99902474303198e-08,0.383543983086183,0.468,0.251,0.00067052195204709,"8","PSMC2",0.217
"MICU2",3.04817354533901e-08,0.25153160193168,0.36,0.168,0.000681510641266897,"8","MICU2",0.192
"SRP92",3.05478696897015e-08,0.313173526156428,0.685,0.475,0.000682989270522347,"8","SRP9",0.21
"DHX30",3.11216219168283e-08,0.267370469858401,0.378,0.175,0.000695817222816448,"8","DHX30",0.203
"GHITM1",3.24268582775632e-08,0.3147535085173,0.64,0.417,0.000724999697369757,"8","GHITM",0.223
"EWSR1",3.59995091448458e-08,0.338159722890966,0.577,0.36,0.000804877025460463,"8","EWSR1",0.217
"CHD4",3.60577524161002e-08,0.353838579169887,0.423,0.216,0.000806179228519169,"8","CHD4",0.207
"YIF1A",3.62559449796503e-08,0.277032275926433,0.486,0.268,0.000810610417855021,"8","YIF1A",0.218
"SNX32",3.76104233482959e-08,0.293840689885203,0.784,0.542,0.000840893845221199,"8","SNX3",0.242
"PSMC4",3.83360651096541e-08,0.278103078076139,0.468,0.256,0.000857117743721645,"8","PSMC4",0.212
"FAM13A1",3.86940614345901e-08,0.307055978055341,0.405,0.193,0.000865121825554566,"8","FAM13A",0.212
"COQ9",3.91613603480514e-08,0.253645288169329,0.261,0.104,0.000875569694661734,"8","COQ9",0.157
"COPS6",3.95587854438598e-08,0.272085298546809,0.568,0.341,0.000884455324953818,"8","COPS6",0.227
"KTN12",4.16975993386808e-08,0.363766025790466,0.703,0.485,0.000932274926014226,"8","KTN1",0.218
"GNB22",4.26374988704452e-08,0.293723220356409,0.658,0.434,0.000953289199745413,"8","GNB2",0.224
"CCT4",4.35889568098089e-08,0.37176893891553,0.559,0.339,0.000974561896353707,"8","CCT4",0.22
"PSMB7",4.38352749564737e-08,0.397504851886075,0.622,0.383,0.000980069077476839,"8","PSMB7",0.239
"NDUFA41",4.46658336647147e-08,0.344501171099854,0.847,0.669,0.000998638709075692,"8","NDUFA4",0.178
"BAG12",4.71419187912533e-08,0.356960314022323,0.541,0.314,0.00105399902033484,"8","BAG1",0.227
"RNPEP1",5.90436804865254e-08,0.448984638600001,0.396,0.199,0.00132009860831773,"8","RNPEP",0.197
"ANG",5.98381690524108e-08,0.291744562577491,0.351,0.162,0.0013378617836738,"8","ANG",0.189
"TMEM2191",6.06039283799119e-08,0.326968437071225,0.685,0.454,0.00135498263071807,"8","TMEM219",0.231
"MCEE",6.11959863157331e-08,0.295900537466898,0.261,0.104,0.00136821986204716,"8","MCEE",0.157
"DIMT1",6.15258889725111e-08,0.257100240887074,0.279,0.114,0.0013755958256474,"8","DIMT1",0.165
"SRSF9",6.79115912728755e-08,0.321795641447434,0.649,0.426,0.00151836735767895,"8","SRSF9",0.223
"SNRPN",6.9799286645395e-08,0.358529411736354,0.604,0.381,0.00156057245081774,"8","SNRPN",0.223
"ST141",7.10489280185101e-08,0.250496992438798,0.279,0.116,0.00158851193263785,"8","ST14",0.163
"AKR1A11",7.20887042627773e-08,0.277535769797074,0.514,0.282,0.00161175924990718,"8","AKR1A1",0.232
"NDUFB10",7.26427291942001e-08,0.317881823312728,0.685,0.457,0.00162414613932392,"8","NDUFB10",0.228
"PDPK1",7.27328118257872e-08,0.290739051965257,0.288,0.122,0.00162616020680095,"8","PDPK1",0.166
"RBM14",7.56499587194011e-08,0.254692517721379,0.27,0.109,0.00169138177704837,"8","RBM14",0.161
"PLA2G16",7.89723166572099e-08,0.489511959753177,0.595,0.383,0.0017656630558219,"8","PLA2G16",0.212
"TMED103",7.99462501142091e-08,0.32222996412205,0.685,0.468,0.00178743826005349,"8","TMED10",0.217
"GNA111",8.10748577641461e-08,0.525157168480119,0.324,0.146,0.00181267166989078,"8","GNA11",0.178
"SNX13",8.14581565337367e-08,0.260014356103453,0.252,0.097,0.00182124146378128,"8","SNX13",0.155
"BTF3L4",8.44309562653366e-08,0.302125870405311,0.459,0.241,0.0018877073201804,"8","BTF3L4",0.218
"CAPN12",8.80063816743988e-08,0.362590465138124,0.432,0.226,0.00196764668147621,"8","CAPN1",0.206
"NFIA2",9.11398037194958e-08,0.325768488226664,0.505,0.285,0.00203770373156049,"8","NFIA",0.22
"FKBP8",9.6158784850042e-08,0.413303363406937,0.658,0.432,0.00214991811167724,"8","FKBP8",0.226
"PPP1CB1",9.73109048083625e-08,0.337832272363379,0.667,0.458,0.00217567720970537,"8","PPP1CB",0.209
"CBR12",1.02417055371947e-07,0.35027988006268,0.405,0.208,0.00228984052400599,"8","CBR1",0.197
"RPSA",1.05348421045653e-07,0.383788377991559,0.892,0.748,0.0023553799977387,"8","RPSA",0.144
"EXOSC4",1.0564287371799e-07,0.309096005973506,0.279,0.12,0.00236196337058683,"8","EXOSC4",0.159
"ACTG14",1.06412421466673e-07,0.30706501317578,0.91,0.8,0.00237916891915188,"8","ACTG1",0.11
"VDAC11",1.07492576049339e-07,0.362974061203162,0.559,0.336,0.00240331901531112,"8","VDAC1",0.223
"BORCS7",1.10389064962407e-07,0.371339181152962,0.459,0.256,0.00246807871442949,"8","BORCS7",0.203
"CD91",1.2584517797567e-07,0.316726549269561,0.793,0.626,0.00281364648918002,"8","CD9",0.167
"GTF2F1",1.26411982847592e-07,0.335406274682272,0.333,0.157,0.00282631911250645,"8","GTF2F1",0.176
"DCTPP1",1.33900131354601e-07,0.309852038126533,0.315,0.139,0.00299373913682616,"8","DCTPP1",0.176
